timestamp,overview_id,review_id,review_url,rating_date,count_helpful,count_unhelpful,employee_job_end_year,employee_length,employee_responses,employee_status,employee_type,flag_covid,flag_featured,flags_business_outlook,flags_ceo_approval,flags_recommend_frend,rating_culture_values,rating_diversity_inclusion,rating_overall,rating_work_life,summary,company_name,review_advice,url,employee_location,employee_job_title,advice_to_management,overview_url,original_url,review_pros,review_cons,rating_compensation_benefits,rating_senior_leadership,rating_career_opportunities,glassdoor_employer_id
"2023-07-27 00:00:00.000","19627922","77149316","https://www.glassdoor.com/Reviews/Employee-Review-FORMS-SURFACES-RVW77149316.htm","""2023-06-07T00:00:00.000Z""",1,"",2021,4,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Not good","FORMS SURFACES","","","","","","","","Nothing good about job, find something else","The company knows where their weaknesses are and refuse to address them.",1,1,"",""
"2023-07-27 00:00:00.000","59404002","59404002","https://www.glassdoor.com/Reviews/Employee-Review-IHS-Markit-RVW59404002.htm","""2022-02-09T00:00:00.000Z""",2,"",2020,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",2,2,1,4,"Worst Career Advancement Ever","IHS Markit","","","","","","","","Good Benefits - but not enough to makeup for poor comp","Do not expect to advance at IHS Markit. You better be happy where you come in at. 

Low pay",2,1,"",""
"2023-08-03 00:00:00.000","42438710","42438710","https://www.glassdoor.com/Reviews/Employee-Review-Maryville-RVW42438710.htm","""2021-02-13T00:00:00.000Z""",1,"",2020,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Worst place to work ever","Maryville","","","","","","","","Bonuses, increases in pay, some room for advancement","Management doesn’t know what they’re doing, quick to write someone up, no support, long hour shifts, always being called in, believe the clients over the staff, no proper training, gossip, slander, catty work environment, quick to throw someone under the bus, staff sleeping with clients the list goes on",3,1,"",""
"2023-07-25 00:00:00.000","66608396","66608396","https://www.glassdoor.com/Reviews/Employee-Review-Crossover-Health-RVW66608396.htm","""2022-07-12T00:00:00.000Z""",1,"",2022,2,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Would absolutely come back","Crossover Health","","","","","","","","Good internal interpersonal team dynamics, excellent one-on-one patient care, very clean and technologically up-to-date service space.","Poor hiring/recruiting process, poor top-down management control, local branches often feel disconnected from the bigger entity.",5,4,"",""
"2023-07-25 00:00:00.000","66485247","66485247","https://www.glassdoor.com/Reviews/Employee-Review-SmartConnect-Technologies-RVW66485247.htm","""2022-07-09T00:00:00.000Z""",4,"",2022,6,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,1,"This company will ruin your life, health and peace, not just your career.","SmartConnect Technologies","","","","","","","","I doubt there are any points to add here.","The top managers are swindlers, lead by the most unethical, callous, human you will ever come across. They will make your life a living hell and they do as it pleases them. Right from fooling customers, to employees, to their partners, it is all built over a hollow, deceitful foundation. Pick up any current/ex-employee and discuss the company with them, you will find the same feedback. There is zero respect and value for employees. The CEO will yell all day and the other leaders will wag their tails, only to talk crap behind his back. Your fnf and documents will never be fulfilled. Some day this company will come down so bad because it has crippled a lot of hopeful careers and innocent souls.",1,1,"",""
"2023-07-23 00:00:00.000","68603529","68603529","https://www.glassdoor.com/Reviews/Employee-Review-ReliaQuest-RVW68603529.htm","""2022-09-01T00:00:00.000Z""",17,"",2022,2,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Terrible Organization with Weak Leadership","ReliaQuest","","","","","","","","- They like to promote individuals that have only worked at ReliaQuest, because they don't want individuals with outside experience. They want you to drink the ReliaQuest Kool-Aid and never be innovative, just follow their old ways.
- Catching my drift... their are no pros","- The leadership is either too timid and shy to get things done, or they get in front of company-wide meetings and yell profanities trying to guilt-trip their employees to do better because they have no ownership themselves.
- They will dictate your dress code, how long you work and will give you no ability to work from home.
- They are a company that focuses on numbers and does not care about their employees.",3,1,"",""
"2023-08-01 00:00:00.000","41425592","41425592","https://www.glassdoor.com/Reviews/Employee-Review-Mode5-RVW41425592.htm","""2021-01-26T00:00:00.000Z""",1,"",2020,4,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Great Place to Work","Mode5","","","","","","","","Strong team environment
Excellent technology to work with","Lack of backup in the admin dept.  Vacations often left with much of the work to be completed upon return.",5,5,"",""
"2023-07-25 00:00:00.000","66434361","66434361","https://www.glassdoor.com/Reviews/Employee-Review-Great-Minds-RVW66434361.htm","""2022-07-07T00:00:00.000Z""",12,"",2022,1,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",2,5,1,5,"Laid off in 30 days","Great Minds","","","","","","","","Flexible work hours and good benefits","Make sure you are hiring for the necessary positions, not positions that will not be needed. If you intend to promote someone, follow through instead of hiring from the outside and not communicating that clearly. Don't be deceiving be upfront about the future of people's jobs. Get to know your employees before you lay them off, especially if they have not even been given the opportunity to show their worth.",3,1,"",""
"2023-08-01 00:00:00.000","41704398","41704398","https://www.glassdoor.com/Reviews/Employee-Review-Brainscope-RVW41704398.htm","""2021-01-31T00:00:00.000Z""",2,"",2019,2,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",2,3,2,1,"Think Twice","Brainscope","","","","","","","","Working with a life saving technology that detects and assess concussions (TBI)","Frequent strategic shifts, long hours and company is running out of money",4,1,"",""
"2024-01-19 00:00:00.000","134515","12733017","https://www.glassdoor.com/Reviews/Employee-Review-Globe-Life-Family-Heritage-Division-RVW12733017.htm","""2016-11-20T01:48:46.840Z""",2,"",2014,2,"null","REGULAR","Former Employee, more than 1 year","","","POSITIVE","APPROVE","POSITIVE",4,"",4,4,"Supplemental Insurance representative","Globe Life Family Heritage Division","","https://www.glassdoor.com/Reviews/Globe-Life-Family-Heritage-Division-Reviews-E134515_P33.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Spring Valley, IL","Insurance Representative","Please actually set up an in office.","https://www.glassdoor.com/Overview/Working-at-Globe-Life-Family-Heritage-Division-EI_IE134515.11,46.htm","","The higher ups were great, all the benefits as well.","Limited amount of resources, no actual place to call on office. Had to drive personal vehicale.",4,4,4,"134515"
"2023-07-27 00:00:00.000","59354936","59354936","https://www.glassdoor.com/Reviews/Employee-Review-WellRight-RVW59354936.htm","""2022-02-08T00:00:00.000Z""",5,"",2018,1,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",3,2,3,3,"cool","WellRight","","","","","","","","amazing job. love everyone there.","sometimes felt like I wish they hired more minorities.",2,1,"",""
"2023-07-26 00:00:00.000","60302688","60302688","https://www.glassdoor.com/Reviews/Employee-Review-Briggs-Industrial-Solutions-RVW60302688.htm","""2022-02-25T00:00:00.000Z""",2,"",2020,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,2,1,5,"Awful awful awful","Briggs Industrial Solutions","","","","","","","","Some good people worked there","Awful management. Awful pay. Awful culture. Stay away. No pay increases to base pay for sales people in 20 years. ESOP is a joke now and less than it was 10 years ago. Run, don’t walk.",1,1,"",""
"2023-07-29 00:00:00.000","69320734","69320734","https://www.glassdoor.com/Reviews/Employee-Review-Lotus-Interworks-RVW69320734.htm","""2022-09-21T00:00:00.000Z""",1,"",2022,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,2,"Useless CEO firing people in few months after joining","Lotus Interworks","","","","","","","","there are no pros working here.","Do not join this company as there is no job security.I had joined here as senior engineer javascript.i was terminated from my employment within few months after joining for trivial reason as the company ceo was not ready to give task in written form. he verbally used to give vague requirements and then kept shouting for wasting time on assignment. they have useless policies of not giving termination pay after firing employees. the ceo is very rude and arrogant. salary never came on time. i had to tell my problems each month to get salary. also workwise , ceo keeps giving rR&amp;D work on random technologies, doesnt allow to work on their own product. overall there are no processes , structure and the behaviour towards employee is crappy, arrogant.do not fall for this trap. they are absolutely crap company.ceo told me that he would hire cheap freelancers , so basically they have freelance type of mindset. they should not play with people's career by recuiting them full time, instead hire freelancers for cheap work",1,1,"",""
"2023-07-25 00:00:00.000","66580267","66580267","https://www.glassdoor.com/Reviews/Employee-Review-Walkover-Web-Solutions-RVW66580267.htm","""2022-07-12T00:00:00.000Z""",2,"",2022,2,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",2,3,1,1,"Never give salary on time","Walkover Web Solutions","","","","","","","","You will learn a lot becoz pressure of work is too high","High Work load, Never pay employees on time, even sometimes give salary of current month after 2 months and only half salary, CEO is soo rude and unprofessional",1,1,"",""
"2023-07-25 00:00:00.000","66574435","66574435","https://www.glassdoor.com/Reviews/Employee-Review-Vizrt-RVW66574435.htm","""2022-07-11T00:00:00.000Z""",1,"",2022,1,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",2,2,2,1,"Culture is not nice","Vizrt","","","","","","","","WFH is available in Vizrt","You dont know when you will loose the job",2,1,"",""
"2023-07-21 00:00:00.000","64031984","64031984","https://www.glassdoor.com/Reviews/Employee-Review-DeGolyer-and-MacNaughton-RVW64031984.htm","""2022-05-12T00:00:00.000Z""",3,"",2020,20,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",1,3,2,1,"Management Dinosaurs","DeGolyer and MacNaughton","","","","","","","","Good pay, health insurance and retirement plan.","Management was stuck in a 1990's time warp. You must sacrifice family time due to the constant push to service clients.",4,1,"",""
"2023-07-26 00:00:00.000","60285286","60285286","https://www.glassdoor.com/Reviews/Employee-Review-Warburg-Pincus-RVW60285286.htm","""2022-02-25T00:00:00.000Z""",1,"",2018,2,"null","","Former Employee","","","POSITIVE","APPROVE","NEGATIVE",3,2,4,1,"Good employer","Warburg Pincus","","","","","","","","Smart people with strong fundamental approach to private equity investing
good pay","very long hours and little focus on fixing it from senior management",5,3,"",""
"2023-07-25 00:00:00.000","66543972","66543972","https://www.glassdoor.com/Reviews/Employee-Review-Vision-Solar-RVW66543972.htm","""2022-07-11T00:00:00.000Z""",1,"",2022,2,"null","","Former Employee","","","NEUTRAL","NO_OPINION","NEGATIVE",1,2,2,1,"Steer clear","Vision Solar","","","","","","","","Good pay when actually paid","Long hours for low salary, long drive time with no reimbursement for gas or vehicle maintenance, poor installation and permit approval times, and you are forced to do things to people that are morally/ ethically questionable.",1,2,"",""
"2024-01-19 00:00:00.000","11193","70170108","https://www.glassdoor.com/Reviews/Employee-Review-Dot-Foods-Inc-RVW70170108.htm","""2022-10-15T04:02:50.257Z""","","",2022,4,"null","REGULAR","Former Employee, more than 3 years","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Absolute Chaos","Dot Foods, Inc.","","https://www.glassdoor.com/Reviews/Dot-Foods-Inc-Reviews-E11193_P5.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Brampton, ON","Anonymous Employee","Get new management","https://www.glassdoor.com/Overview/Working-at-Dot-Foods-Inc-EI_IE11193.11,24.htm","","Absolutely nothing to say here","No space Broken machines Unsafe Management doesn't care about employees Long hours Ministry called in on multiple occasions Under staffed Workload is too much Not enough machinery Concerns are never dealt with",1,1,1,"11193"
"2023-07-27 00:00:00.000","59013877","59013877","https://www.glassdoor.com/Reviews/Employee-Review-Tilden-Preparatory-RVW59013877.htm","""2022-02-02T00:00:00.000Z""",9,"",2021,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,2,"Toxic and  Dysfunctional Administration Destroying School with Great Potential","Tilden Preparatory","","","","","","","","Great opportunity to work one on one with students from diverse backgrounds, learning abilities/styles, personalities, with distinct educational /socio-emotional needs. One on one model allows you to see what strategies are effective/ineffective in a relatively short period of time, which is difficult in a large classroom setting. As you gain more experience teaching, and your knowledge and comfort level in your subject areas grow, and you can bring in resources/tools/learning platforms into your class, which you can use to expand on your craft. Ability to teach basically any class that you would want, is a good opportunity to get experience, especially when it comes to AP courses. There are many highly talented and hard working teachers who are very collaborative, supportive of each other and collegial. Opportunities exist to be an advisor in student groups/clubs during lunch, if one chooses.","High Turnover: Very high teacher and front desk staff turnover. Little to no investment made in staff retention, described by upper administration  as a “stepping stone” job. High turnover creates lack of continuity for students, and constant loss of experienced and talented staff. School seems to either be in denial about this issue or not actually care/realize how such high amounts of staff turnover damages the schools capacity/ability/effectiveness to serve the vulnerable population of students that Tilden serves. The faculty page for the Albany and Walnut Creek campuses have been blank for months. 

Lack of Adequate Teacher Training: Very little training is given towards working with students with learning differences. The very limited teacher training that does exist (20 minutes, once a week, during teacher preparation time) is often topical due to limited time, and does not allow each topic the time and attention that it needs/deserves. Trainings seem to be targeted more toward satisfying reporting requirements rather than actually for the benefit of staff and students. 

Prep Time: An inadequate amount of  time is given for  preparation for one on one class instruction. 1 hour of preparation time is given for every 10 hours of instructional time which is paid at the reduced rate of  $20 an hour (which is well below the $32-$37 an hour pay range for teachers) This inadequacy and devalorization runs in contradiction to one of the schools main points of emphasis of  providing quality individualized instruction. Any class cancellations count against accrued preparation time. 

No Human Resources:  Disciplinary issues are currently handled by upper administration which is a conflict of interest if issues arise involving a member of the upper administrative team. There is an outside HR consultant that is called in at the discretion of upper administration. Day to day HR issues are handled by a member of upper administration who also handles employee benefits/health insurance questions/issues. 

Bullying/Unprofessional Behavior/Nepotism: There has been a long history of unprofessional, bullying and retaliatory behavior perpetuated by current members of the upper administrative team including those who are in charge of curriculum and HR/benefits, who for years has been able to comport themselves in this way with impunity. Numerous complaints (documented &amp; verbal) have been made to the current founders of the school and other persons on the upper management leadership team for years to no effect. Instead, upper management  has acted to ignore, enable, excuse and cover up this behavior to the detriment of teachers, staff, and the school culture. Additionally, over the years many of the top leadership positions have been awarded not through merit and ability, but through a combination of nepotism and as a means to reward those who do not question /are not critical of the decisions made/ actions taken  by members of the upper management team. This encourages  pettiness, immaturity, vindictiveness, insecurity, gossip and insincerity to permeate through the upper levels of the school leadership. All of this creates an environment that is unproductive, toxic, incompetent and uncaring, which has greatly worsened in the last couple of years. 

Other Issues: 

Lack of real control / teacher feedback / collaboration in regards to the development of curriculum. 

No CFO or Controller exists within the school.  

Logistically, administratively and curriculum wise the school is consistently reactive instead of proactive.",2,1,"",""
"2023-07-23 00:00:00.000","57136210","57136210","https://www.glassdoor.com/Reviews/Employee-Review-Ellsworth-RVW57136210.htm","""2021-12-27T00:00:00.000Z""",6,"",2021,2,"null","","Former Employee","","","NEUTRAL","NO_OPINION","NEGATIVE",1,2,1,1,"Horrible 1 year experience. Toxic work environment which allowed work place harassment from team members.","Ellsworth","","","","","","","","Beautiful office in Germantown  Wisconsin.","Extremely toxic and difficult environment to work in. Under staffed departments with high turn over rate. HR notified numerous times about bullying in the workplace. Nothing was ever done to resolve the issues at hand. Stressful work environment. Worst year of my career. Thankful to getting out when I did.",3,1,"",""
"2023-07-23 00:00:00.000","62686728","62686728","https://www.glassdoor.com/Reviews/Employee-Review-Jushi-RVW62686728.htm","""2022-04-12T00:00:00.000Z""",5,"",2022,1,"null","","Former Employee","","","NEUTRAL","NO_OPINION","NEGATIVE",3,4,1,3,"it's a no from me","Jushi","","","","","","","","progressive industry, learned a lot","overworked, burnout is rampant, management is very unresponsive/disorganized",3,2,"",""
"2023-07-27 00:00:00.000","59321330","59321330","https://www.glassdoor.com/Reviews/Employee-Review-Mercury-Filmworks-RVW59321330.htm","""2022-02-08T00:00:00.000Z""",9,"",2021,1,"null","","Former Employee","","","NEUTRAL","NO_OPINION","POSITIVE",3,3,2,2,"good starting point, but look for something better after.","Mercury Filmworks","","","","","","","","-friendly team environment. My supervisor and the department I worked at were great! They were patient when it comes to work getting done and willing to teach with team meetings.","Over worked and very Low pay making it extra hard to increase salary once you start. Projects are organized until someone in the higher ups decides to steal people and move them onto other projects.",1,1,"",""
"2023-08-01 00:00:00.000","41651908","41651908","https://www.glassdoor.com/Reviews/Employee-Review-McAfee-RVW41651908.htm","""2021-01-29T00:00:00.000Z""",5,"",2021,9,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",5,4,1,4,"Horrible senior management- No vision","McAfee","","","","","","","","Great work culture - good benefits","Senior management has no clue what they are doing with the product",3,1,"",""
"2023-07-21 00:00:00.000","64038477","64038477","https://www.glassdoor.com/Reviews/Employee-Review-Fisher-Investments-RVW64038477.htm","""2022-05-12T00:00:00.000Z""",5,"",2020,2,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",2,4,2,2,"Good benefits but thats about it","Fisher Investments","","","","","","","","Good Benefits, some good people to work with","Dress Code, Overly secretive, Outdated job policies, very political in terms of job promotion, very restrictive trading of your own portfolio even if you aren't part of the research staff, rigid hours",4,2,"",""
"2023-07-25 00:00:00.000","68992888","68992888","https://www.glassdoor.com/Reviews/Employee-Review-Integrated-Health-Information-Systems-RVW68992888.htm","""2022-09-13T00:00:00.000Z""",4,"",2022,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Worst Company Ever Joined","Integrated Health Information Systems","","","","","","","","Probably none except the AL.","You will be assigned the job which is totally out of your scope and the reason is your team member is not capable to complete the task they committed to.",1,1,"",""
"2023-07-31 00:00:00.000","42100052","42100052","https://www.glassdoor.com/Reviews/Employee-Review-Neo-Media-World-RVW42100052.htm","""2021-02-07T00:00:00.000Z""",5,"",2020,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,5,1,1,"Considerable improvement required","Neo Media World","","","","","","","","-Opportunity to work with large-scale companies","-Too much emphasis on outsourcing which does not work.. IT is a mess
-Managers micromanaging to the point where you're re-doing work unnecessarily
-Under resource teams to the point of exhaustion, little concern about mental health (1 day off for mental health awareness day does not make up for a year of mental strain)
-Promotions are for the imagination
-Senior leadership don't understand to the appropriate hierarchy levels
-Rotation scheme advertised on job application doesn't exist",2,1,"",""
"2023-07-25 00:00:00.000","66550189","66550189","https://www.glassdoor.com/Reviews/Employee-Review-AgreeYa-Solutions-RVW66550189.htm","""2022-07-11T00:00:00.000Z""",1,"",2022,1,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",4,4,4,4,"Best Staffing Firm Experience","AgreeYa Solutions","","","","","","","","- The HR team is pretty good at responding and maintaining effective communication with the employee 
- The recruitment/onboarding team is above par in making the candidate onboarded by providing necessary instructions 
- The immigration team was knowledgeable and helped me getting H1B approval for a transfer petition even though I received an RFE for a critical factor
- Employees get good benefits from both health insurance that covers both dental, vision (have multiple options), offered 401K plan, and provided 13 days of PTO for an year which will get accrued for every pay cycle","- Doesn’t have a well defined Marketing Team to find another job for a candidate soon when the project ends",4,4,"",""
"2023-07-23 00:00:00.000","57119975","57119975","https://www.glassdoor.com/Reviews/Employee-Review-Legacy-FA-RVW57119975.htm","""2021-12-27T00:00:00.000Z""",1,"",2017,4,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Best Place to Get Depressed","Legacy FA","","","","","","","","You get to see the directors and CEO threatening to sue the sales agents or managers if you speak anything that is opposite of what they want to hear. Agents getting terminated for trumped up charges is one of the best entertainment you can get here.
You also get to learn how to amortise a mortgage which is their main sales pitch to position themselves as Accountants. But I Guess they are not aware of Apps out there that explains their 30 min presentation in 15 seconds. But I digress. You will get to learn how a 1950s HP 12C calculator works. That’s quite rare in this digital age.","I tried to boot lick my way to the top there. Backstabbed a few friends here and there. I even threatened my own agents who wanted to leave with a lawsuit as taught by my Boss. But alas, he still suspected me and schemed to wreck my finances and career. First he terminated my MDRT agent based on some lame charge. I guess I deserve it for making a deal with the devil",1,1,"",""
"2023-08-01 00:00:00.000","41253614","41253614","https://www.glassdoor.com/Reviews/Employee-Review-Goodway-Group-RVW41253614.htm","""2021-01-22T00:00:00.000Z""",3,"",2021,6,"null","","Former Employee","","","NEUTRAL","APPROVE","NEGATIVE",3,3,4,2,"In transition","Goodway Group","","","","","","","","Virtual environment/ work-from-home
Benefits
Culture
Vacation policy 
Bonus’ off company profitability","Frequent re-orgs
 Bad leadership
Lack of Growth Path/Opportunities",2,2,"",""
"2023-07-25 00:00:00.000","66453930","66453930","https://www.glassdoor.com/Reviews/Employee-Review-Community-Brands-RVW66453930.htm","""2022-07-08T00:00:00.000Z""",2,"",2022,2,"null","","Former Employee","","","POSITIVE","NO_OPINION","POSITIVE",4,5,4,4,"Good team","Community Brands","","","","","","","","Full remote, good benefits, no-micromanagement","Org chart made it difficult to work with others outside of department, revolving door with upper management",4,3,"",""
"2023-07-28 00:00:00.000","60938921","60938921","https://www.glassdoor.com/Reviews/Employee-Review-MAP-Health-Management-RVW60938921.htm","""2022-03-10T00:00:00.000Z""",2,"",2021,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Disrespectful","MAP Health Management","","","","","","","","There are no Pros-- STEER CLEAR.","Company that see's people in recovery as dollar signs- does nothing to give back to the SUD community. Multiple layoffs throughout the years proves leadership does not care about employees. Employees who were employed for years are either laid off, bullied out, or leave out of frustration because they are not being listened to.",1,1,"",""
"2023-07-28 00:00:00.000","65599903","65599903","https://www.glassdoor.com/Reviews/Employee-Review-Children%E2%80%99s-Home-Society-of-Florida-RVW65599903.htm","""2022-06-15T00:00:00.000Z""",1,"",2022,6,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",2,5,3,1,"Overworked","Children%E2%80%99s Home Society of Florida","","","","","","","","The people you work with","Low pay, overworked, no support",4,2,"",""
"2023-07-25 00:00:00.000","66454673","66454673","https://www.glassdoor.com/Reviews/Employee-Review-Baptist-Medical-Center-Jacksonville-RVW66454673.htm","""2022-07-08T00:00:00.000Z""",1,"",2022,2,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",1,1,1,2,"Accounting Department","Baptist Medical Center Jacksonville","","","","","","","","Working from home and quarterly bonuses.","Management only told me I was not doing my job well as performance reviews so I never had the chance to improve.

Manager always blamed me for me not improving and never took accountability for their part in it. 

No REAL maternity leave just STD or LTD.",1,1,"",""
"2023-07-25 00:00:00.000","66566575","66566575","https://www.glassdoor.com/Reviews/Employee-Review-Savers-RVW66566575.htm","""2022-07-11T00:00:00.000Z""",1,"",2022,1,"null","","Former Employee","","","NEGATIVE","NO_OPINION","NEGATIVE",3,5,2,2,"savers review","Savers","","","","","","","","discount, nice people, cool clothes","overworked, did the work of multiple people and not compensated",3,2,"",""
"2023-07-25 00:00:00.000","66410637","66410637","https://www.glassdoor.com/Reviews/Employee-Review-Beam-UK-RVW66410637.htm","""2022-07-07T00:00:00.000Z""",5,"",2022,2,"null","","Former Employee","","","POSITIVE","DISAPPROVE","POSITIVE",5,5,4,5,"A nascent service with potential, and solid foundations for continued success","Beam UK","","","","","","","","**EDIT: It says I have a negative view of the CEO, please note this was an error as I selected neutral (only because I did not have the opportunity to work closely with them) but it shows as 'negative'**

- The people are, without exception, some of the kindest, most empathetic and focused colleagues I've ever worked with. I always knew that any task someone was working on was going to be executed with maximum effort and care. 

- Solid and repeatable commercial model which incentivises 'good' behaviour and prioritises service efficacy

- Good focus on employee wellbeing

- Some truly remarkable successes and that's a testament to the model, the technology and the entire team. 

- A lot of trust from management enables a lot of great work that most don't even see.","Overall, a very positive experience, most issues are going to be common for organisations this size and anyone joining will need an element of patience while the org grows into the sector, but that shouldn't dissuade anyone from joining. 

- Can feel a little too much like 'move fast and break things' at times

- Feedback is generally acted on, but sometimes not visibly or quickly - there's no faster way to lose trust than to make people feel like they're not listened to.

- Volume and pace of work forces team to be reactive more often than necessary... hiring has been a struggle (not unique to Beam) and a reason for this: If you think you'll need someone to do a job in a year, starting looking for them now.",3,3,"",""
"2023-07-31 00:00:00.000","69440698","69440698","https://www.glassdoor.com/Reviews/Employee-Review-Intellipaat-RVW69440698.htm","""2022-09-26T00:00:00.000Z""",24,"",2022,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Worst company to work","Intellipaat","","","","","","","","there are no pros at all they just treat you like use and throw material all they want is sale sale sale they are a very greedy people","biggest con is they are fooling students by promising big big packages like 9 lpa and all but in reality they will be paying you around 20k per month that's all telling others are incentives that is performed based which eventually they will not pay you even if you have achieved the targets and the biggest scam of this company is that they start paying your salary in the next month after you have joined and before the salary date arrives they will terminate you without paying anything though you worked for 1 month they will terminate you within a month if you don't get enough sales for them and they wont even give you time to get adjusted to the the company environment my suggestion is to avoid joining this company and try to find some other job and i request the colleges too not to consider this company for the placement of the students because you will be literally ruining the students life",1,1,"",""
"2023-07-31 00:00:00.000","69564837","69564837","https://www.glassdoor.com/Reviews/Employee-Review-BlueTriton-Brands-RVW69564837.htm","""2022-09-28T00:00:00.000Z""",1,"",2021,20,"null","","Former Employee","","","NEUTRAL","NO_OPINION","NEGATIVE",3,3,2,1,"Not the same","BlueTriton Brands","","","","","","","","Great product line and good service","Very little growth opportunity. Not enough employees for the work load.",3,4,"",""
"2023-08-01 00:00:00.000","41441081","41441081","https://www.glassdoor.com/Reviews/Employee-Review-LEARFIELD-RVW41441081.htm","""2021-01-26T00:00:00.000Z""",2,"",2020,4,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",2,2,2,5,"Know your direct team (school) you work with before deciding to work here.","LEARFIELD","","","","","","","","Perks are typical to working in sports…games, tickets, gear, etc.
Time off around the holidays.","Many believe that the pay is low because this is the sports industry. However, there is more than enough money to go around. Executives spend more money on dinners, alcohol and travel (often for themselves, not prospects/clients) than one can imagine. Before COVID they would travel on private/semi-private jets to daily/weekly meetings when this could be done over the phone/zoom. Money doesn’t seem to be a problem for this, yet they’re comfortable paying entry-level positions $30k/year.

Commissions is confusing and it comes down to the size of the book you inherit. If you have a small book, you can bring in a ton of money into the company and see only a fraction of a percent of that you brought in.

There are certainly perks with working in sports (tickets, meals, gear, etc.) however the technical “benefits” are pretty weak. There is no 401k match - I’ve never seen a company of this size have zero 401k match. 

Corporate talks about how much of a ""family"" this company is all of the time, then they lay off a ton of people only to repost their jobs a few weeks later.",1,1,"",""
